order_id,customer_id,subproduct_id,quantity,unit_price,discount_amount,shipping_cost,total_amount,payment_id,order_date,status_id,employee_id,city_id
9081,1308,303,2,155454,0,25000,335908,11,2024-06-16,4,61,4
9082,908,426,2,1118346,0,25000,2261692,9,2023-12-30,7,36,22
9083,1914,547,1,585602,0,10000,595602,9,2025-03-29,3,21,27
9084,1247,100,1,215165,0,10000,225165,4,2023-10-26,1,56,5
9085,239,346,2,1147247,114724,25000,2090046,4,2023-03-18,5,72,2
9086,156,157,1,1317879,0,25000,1342879,5,2025-01-31,7,2,27
9087,1999,159,1,1287879,128787,20000,1179092,6,2026-01-13,5,74,13
9088,2286,184,1,80278,8027,20000,92251,10,2023-02-07,1,55,13
9089,1651,512,2,1184592,0,20000,2389184,4,2024-08-01,4,64,15
9090,1137,104,3,1118263,111826,15000,3034311,6,2026-04-23,5,28,25
9091,836,257,1,217829,32674,0,185155,4,2026-03-03,3,60,29
9092,277,377,2,1059326,0,25000,2143652,3,2024-07-21,2,53,27
9093,1888,535,1,555602,55560,20000,520042,3,2024-06-22,2,34,24
9094,1134,502,4,1174592,0,30000,4728368,3,2023-10-29,4,60,28
9095,1755,198,1,50278,0,0,50278,5,2026-03-26,2,28,18
9096,1256,189,1,90278,0,15000,105278,7,2025-01-21,4,76,23
9097,1708,270,1,192494,0,10000,202494,8,2024-09-09,5,15,13
9098,420,65,1,846915,0,10000,856915,9,2024-02-10,3,11,23
9099,1681,356,2,1099326,0,25000,2223652,1,2025-06-01,3,63,25
9100,193,529,1,89707,4485,15000,100222,12,2023-05-30,1,60,3
9101,771,300,2,165454,8272,25000,339364,4,2024-07-11,1,51,29
9102,1035,67,3,836915,41845,10000,2395210,12,2024-05-25,5,49,7
9103,639,397,1,1043936,0,0,1043936,7,2024-01-13,4,54,17
9104,2067,241,5,227829,0,0,1139145,5,2023-06-27,3,14,5
9105,1257,203,1,1015325,152298,10000,873027,9,2023-02-19,3,53,25
9106,626,427,2,1148346,57417,0,2181858,2,2024-01-02,4,5,1
9107,335,398,3,1073936,0,20000,3241808,1,2026-02-05,1,47,9
9108,1231,201,2,1025325,51266,0,1948118,4,2023-12-25,4,65,12
9109,374,369,3,1079326,107932,10000,2924182,2,2023-12-15,4,8,25
9110,942,172,1,562301,0,15000,577301,11,2023-09-01,4,26,20
9111,1937,45,2,1019429,50971,0,1936916,2,2023-09-22,5,36,10
9112,2174,139,1,1397646,0,20000,1417646,10,2024-11-06,1,4,7
9113,1491,62,2,836915,0,30000,1703830,2,2026-05-14,4,2,9
9114,1452,340,1,1177247,0,25000,1202247,6,2023-08-30,4,73,28
9115,240,220,1,1035325,0,30000,1065325,12,2025-08-25,4,35,11
9116,2127,143,3,1317879,65893,30000,3785958,5,2023-01-17,4,54,15
9117,1598,289,4,202494,0,10000,819976,8,2023-01-28,6,43,22
9118,658,65,1,846915,0,30000,876915,8,2024-11-16,7,58,25
9119,769,400,4,1043936,52196,0,3966960,9,2023-08-17,4,35,2
9120,1305,75,1,876915,0,0,876915,7,2026-05-27,2,28,25
9121,1656,516,4,69707,0,25000,303828,11,2024-03-18,4,30,24
9122,1046,272,2,202494,0,15000,419988,11,2023-01-17,3,49,8
9123,2039,60,1,1039429,103942,0,935487,4,2024-03-17,2,65,3
9124,1432,164,2,582301,29115,20000,1126372,9,2023-07-13,2,36,18
9125,1199,387,1,1033936,0,20000,1053936,6,2025-09-01,3,4,15
9126,825,432,4,768998,0,20000,3095992,3,2026-07-16,5,25,6
9127,316,500,1,1164592,0,0,1164592,3,2023-03-26,5,68,12
9128,198,471,2,382900,19145,10000,737510,2,2026-07-21,1,19,9
9129,1922,445,1,993839,49691,0,944148,3,2023-09-19,2,55,12
9130,1006,21,2,751327,0,10000,1512654,2,2025-06-24,7,23,29
9131,1150,405,1,1053936,0,30000,1083936,10,2023-10-05,3,55,20
9132,375,430,1,748998,0,20000,768998,7,2025-09-01,4,11,8
9133,1189,408,1,1063936,53196,30000,1040740,5,2024-11-21,5,13,7
9134,2485,160,1,1297879,64893,20000,1252986,2,2023-12-10,3,11,18
9135,2486,361,2,1069326,106932,30000,1954788,2,2026-06-25,4,27,26
9136,1432,57,1,1009429,50471,15000,973958,3,2024-02-07,4,25,18
9137,290,207,2,1015325,101532,20000,1847586,8,2024-12-19,4,10,12
9138,525,477,2,455632,45563,10000,830138,2,2024-09-12,1,41,19
9139,1112,130,1,1407646,70382,25000,1362264,5,2025-08-30,2,45,4
9140,1586,87,5,235165,0,15000,1190825,9,2024-02-17,1,11,3
9141,420,343,2,1157247,0,20000,2334494,5,2023-03-01,5,10,23
9142,1371,353,1,1089326,0,10000,1099326,3,2026-07-14,5,24,15
9143,1726,281,1,212494,0,0,212494,2,2026-03-23,3,55,27
9144,1403,6,1,273478,13673,0,259805,1,2023-02-14,5,60,8
9145,921,536,2,595602,29780,15000,1146644,8,2023-12-29,2,42,2
9146,576,253,2,217829,0,30000,465658,11,2025-10-26,2,5,12
9147,328,13,1,293478,14673,10000,288805,1,2025-10-16,2,50,7
9148,905,34,1,771327,0,15000,786327,6,2024-12-11,7,52,24
9149,983,552,1,585602,29280,20000,576322,12,2023-04-20,4,41,23
9150,2168,250,2,237829,0,20000,495658,1,2024-10-02,4,7,1
9151,1454,419,4,1085563,54278,20000,4145140,8,2024-08-08,3,28,6
9152,895,139,2,1397646,0,25000,2820292,4,2024-07-04,2,70,8
9153,2456,170,4,562301,28115,0,2136744,12,2025-11-26,5,2,21
9154,1237,419,1,1085563,108556,0,977007,6,2023-01-22,4,64,14
9155,2369,407,1,1043936,0,20000,1063936,2,2025-11-07,4,47,17
9156,1122,79,1,836915,0,20000,856915,3,2023-02-11,4,21,20
9157,1336,193,3,70278,0,0,210834,6,2024-10-15,4,2,25
9158,1922,483,2,455632,45563,10000,830138,1,2023-03-27,2,33,12
9159,1558,170,3,562301,28115,20000,1622558,6,2024-01-10,2,51,15
9160,1106,420,2,1065563,106556,10000,1928014,12,2025-11-14,3,24,22
9161,2135,60,1,1039429,0,15000,1054429,2,2023-05-10,4,55,20
9162,1168,247,3,237829,11891,0,677814,10,2023-11-24,4,26,19
9163,2243,125,2,1397646,0,20000,2815292,1,2023-09-15,3,20,25
9164,1927,24,1,791327,0,15000,806327,6,2025-11-03,4,13,28
9165,1948,366,5,1079326,53966,15000,5141800,1,2025-08-02,4,17,24
9166,342,407,1,1043936,0,30000,1073936,9,2024-05-03,2,30,17
9167,715,252,1,217829,0,10000,227829,1,2023-08-08,5,70,28
9168,284,473,2,455632,22781,0,865702,6,2023-05-19,4,71,20
9169,2078,377,2,1059326,105932,10000,1916788,9,2023-02-09,3,67,12
9170,1138,302,2,135454,13545,20000,263818,10,2023-10-12,5,65,25
9171,929,276,1,222494,11124,10000,221370,8,2023-05-20,3,24,7
9172,1323,460,3,362900,0,10000,1098700,6,2023-09-16,3,65,19
9173,1453,328,4,1147247,0,30000,4618988,5,2023-02-10,4,13,3
9174,1864,511,1,1194592,59729,20000,1154863,1,2026-04-06,8,15,27
9175,37,515,1,79707,11956,0,67751,5,2023-06-02,4,50,4
9176,1295,316,1,175454,0,30000,205454,12,2026-07-27,1,49,17
9177,1130,242,3,217829,10891,0,620814,2,2023-05-27,6,24,17
9178,1581,377,1,1059326,0,25000,1084326,11,2025-01-28,3,11,18
9179,1690,119,3,1148263,57413,15000,3287550,12,2025-10-08,6,34,9
9180,954,102,1,1148263,172239,0,976024,6,2025-11-28,5,18,26
9181,242,406,1,1073936,0,0,1073936,9,2025-05-03,2,15,28
9182,1841,293,1,192494,9624,25000,207870,6,2023-03-27,5,56,7
9183,1248,504,4,1194592,59729,25000,4564452,2,2023-06-16,5,39,29
9184,2363,2,1,303478,0,0,303478,6,2025-06-05,6,22,16
9185,1978,374,2,1059326,0,30000,2148652,1,2023-06-10,2,60,29
9186,1978,462,2,372900,0,0,745800,6,2026-08-02,4,64,29
9187,641,396,3,1043936,156590,0,2662038,2,2023-03-13,4,59,17
9188,2269,420,1,1065563,53278,25000,1037285,4,2024-09-27,3,77,20
9189,191,405,1,1053936,0,15000,1068936,2,2026-01-11,5,54,23
9190,2177,314,2,155454,0,10000,320908,2,2025-04-20,4,23,3
9191,771,337,1,1177247,0,25000,1202247,11,2023-12-15,4,47,29
9192,1990,32,1,781327,0,25000,806327,12,2026-05-08,5,52,11
9193,1827,236,1,1199215,0,0,1199215,10,2023-06-03,5,66,18
9194,922,182,1,90278,0,10000,100278,9,2024-02-05,3,67,17
9195,282,151,2,1307879,0,30000,2645758,10,2024-02-27,5,68,4
9196,578,13,1,293478,0,25000,318478,4,2024-05-16,5,39,5
9197,1993,295,1,202494,20249,25000,207245,7,2024-09-18,4,71,13
9198,2478,176,2,542301,0,20000,1104602,8,2024-04-06,4,16,9
9199,1070,519,2,59707,2985,25000,138444,5,2024-01-30,5,36,18
9200,874,271,2,202494,0,30000,434988,10,2023-12-25,2,26,20
9201,1983,63,3,876915,0,20000,2650745,5,2025-04-28,4,22,29
9202,232,337,1,1177247,117724,10000,1069523,7,2025-02-15,3,65,1
9203,1058,465,2,382900,0,15000,780800,9,2024-07-14,5,22,6
9204,2045,56,1,1029429,102942,10000,936487,1,2024-12-13,2,28,1
9205,1202,363,1,1069326,0,30000,1099326,2,2025-07-18,4,36,12
9206,2421,52,2,1019429,50971,25000,1961916,10,2025-10-04,5,28,11
9207,576,33,5,761327,0,10000,3816635,8,2026-02-28,5,11,12
9208,692,312,1,155454,0,10000,165454,12,2025-06-19,2,32,19
9209,695,459,2,392900,39290,0,707220,4,2025-01-25,1,25,2
9210,73,372,1,1069326,106932,10000,972394,3,2023-04-27,4,25,13
9211,1307,34,2,771327,0,25000,1567654,2,2025-12-18,5,1,16
9212,2390,446,2,993839,49691,25000,1913296,7,2024-11-12,4,19,28
9213,717,92,2,195165,9758,10000,380814,3,2024-10-04,3,7,17
9214,1965,506,3,1194592,0,10000,3593776,2,2024-03-19,4,61,5
9215,1942,421,1,530089,53008,15000,492081,8,2023-01-22,4,60,17
9216,1278,539,2,585602,0,0,1171204,7,2023-01-03,3,25,28
9217,1023,456,1,362900,0,10000,372900,7,2023-10-13,5,56,12
9218,1589,41,1,1009429,0,20000,1029429,2,2023-11-03,5,8,21
9219,1733,514,1,49707,2485,30000,77222,5,2026-07-31,3,37,10
9220,1089,359,2,1079326,0,20000,2178652,7,2024-07-27,5,40,25
9221,2273,233,1,1179215,58960,0,1120255,2,2025-03-12,2,51,21
9222,1744,357,1,1089326,54466,15000,1049860,10,2025-02-06,5,20,5
9223,46,121,3,1427646,0,30000,4312938,8,2024-03-02,4,2,7
9224,2378,221,1,1179215,0,20000,1199215,3,2025-10-24,1,38,12
9225,1871,402,1,1033936,51696,0,982240,6,2024-09-18,5,69,2
9226,1516,182,1,90278,0,20000,110278,7,2025-05-09,1,4,27
9227,846,8,1,303478,0,0,303478,4,2026-04-20,6,27,16
9228,1944,5,2,273478,27347,15000,507262,4,2024-05-28,6,39,20
9229,465,522,2,69707,0,30000,169414,8,2026-03-09,3,35,7
9230,708,446,2,993839,0,30000,2017678,3,2026-03-25,7,7,11
9231,2364,267,1,217829,10891,20000,226938,9,2025-12-12,1,29,27
9232,692,313,1,145454,0,15000,160454,9,2024-09-20,4,69,19
9233,2088,485,1,425632,0,20000,445632,6,2023-12-30,5,51,12
9234,1998,418,2,1105563,55278,30000,2130570,4,2025-04-14,1,70,12
9235,299,186,1,70278,0,30000,100278,12,2023-01-31,2,65,5
9236,1074,311,1,165454,0,10000,175454,2,2024-03-08,7,37,17
9237,119,138,1,1437646,0,30000,1467646,3,2025-01-15,3,33,27
9238,465,15,1,283478,0,15000,298478,3,2024-05-01,5,58,7
9239,107,489,1,465632,0,0,465632,7,2025-11-02,4,24,2
9240,1014,161,1,582301,0,20000,602301,5,2023-01-05,2,32,9
9241,614,44,5,1029429,0,25000,5172145,11,2025-05-23,2,11,28
9242,2353,493,3,1174592,0,0,3523776,3,2023-11-20,5,6,20
9243,1385,112,5,1128263,56413,10000,5369250,2,2026-08-27,2,41,5
9244,354,260,4,247829,24782,25000,917188,9,2024-08-10,5,11,5
9245,148,106,1,1108263,0,0,1108263,7,2024-02-08,8,70,19
9246,2314,57,4,1009429,100942,10000,3643948,8,2026-05-11,4,4,24
9247,1688,93,1,195165,0,10000,205165,10,2024-03-20,8,32,15
9248,1610,160,2,1297879,64893,15000,2480972,11,2025-06-06,5,69,20
9249,528,47,2,1029429,51471,30000,1985916,5,2023-02-11,2,41,12
9250,2163,301,1,175454,0,30000,205454,8,2025-05-17,4,67,9
9251,729,466,3,362900,0,0,1088700,9,2023-02-24,5,59,12
9252,1548,148,3,1297879,64893,20000,3718958,4,2025-01-23,4,40,10
9253,330,278,1,222494,11124,20000,231370,12,2023-10-11,4,68,27
9254,421,75,2,876915,0,20000,1773830,1,2025-06-17,3,65,6
9255,1501,169,1,552301,0,0,552301,11,2026-08-06,3,65,1
9256,2117,401,1,1053936,0,15000,1068936,7,2023-06-15,3,46,20
9257,1967,378,1,1059326,105932,15000,968394,7,2026-03-12,3,22,26
9258,1587,319,1,135454,0,10000,145454,11,2023-09-25,5,12,18
9259,1754,57,1,1009429,50471,25000,983958,8,2024-04-13,4,7,4
9260,950,508,2,1174592,58729,10000,2241726,4,2023-09-27,3,21,27
9261,100,266,1,237829,11891,10000,235938,5,2023-10-21,4,48,20
9262,612,163,1,542301,0,25000,567301,10,2025-07-20,3,52,16
9263,698,503,1,1204592,0,25000,1229592,1,2025-10-08,4,11,29
9264,1944,359,2,1079326,215865,15000,1741922,3,2025-10-20,3,16,20
9265,290,304,1,145454,7272,30000,168182,9,2025-07-01,5,70,12
9266,1285,31,1,751327,0,25000,776327,2,2023-02-17,4,36,25
9267,649,100,2,215165,0,0,430330,6,2025-04-09,4,64,22
9268,2148,92,2,195165,9758,10000,380814,10,2025-01-29,3,3,25
9269,1631,420,2,1065563,0,30000,2161126,2,2025-07-28,3,59,11
9270,603,482,1,465632,23281,25000,467351,4,2024-02-16,5,73,5
9271,2215,473,1,455632,0,0,455632,5,2023-06-20,3,54,12
9272,1759,49,4,1009429,100942,15000,3648948,11,2023-02-06,6,4,7
9273,1936,74,2,836915,41845,15000,1605140,8,2024-03-29,4,5,21
9274,105,317,3,165454,0,25000,521362,3,2025-07-28,5,16,12
9275,1337,290,2,222494,33374,20000,398240,6,2024-04-26,5,73,8
9276,783,382,1,1033936,0,25000,1058936,2,2026-04-04,5,23,13
9277,1407,336,1,1157247,0,10000,1167247,5,2026-07-31,1,52,7
9278,543,550,1,575602,0,0,575602,6,2024-02-11,3,70,4
9279,948,106,1,1108263,0,25000,1133263,4,2026-08-20,5,21,2
9280,820,150,1,1297879,0,25000,1322879,7,2026-08-06,1,50,13
9281,225,479,5,435632,0,20000,2198160,5,2023-07-30,3,28,5
9282,569,11,3,293478,14673,0,836415,1,2026-06-10,5,35,11
9283,1662,330,1,1177247,0,25000,1202247,6,2026-02-02,6,59,14
9284,1993,491,1,445632,0,20000,465632,2,2025-12-24,2,2,13
9285,1532,350,2,1187247,0,25000,2399494,4,2023-12-31,3,21,19
9286,1192,279,5,222494,22249,10000,1011225,6,2024-02-10,4,48,12
9287,1761,464,3,372900,0,20000,1138700,10,2024-10-28,5,11,25
9288,1707,78,1,846915,42345,20000,824570,5,2026-08-10,1,45,12
9289,1989,374,2,1059326,52966,25000,2037720,1,2025-03-20,2,9,21
9290,822,348,4,1157247,0,20000,4648988,5,2024-02-18,4,11,24
9291,2291,196,1,70278,0,0,70278,3,2023-05-30,6,35,7
9292,1203,11,1,293478,14673,25000,303805,11,2025-05-15,4,7,5
9293,1026,66,2,866915,0,15000,1748830,10,2026-08-21,1,2,3
9294,1212,286,3,222494,0,10000,677482,12,2023-10-16,8,11,28
9295,1918,141,3,1287879,64393,20000,3690458,3,2025-05-12,5,1,27
9296,2297,255,2,237829,0,25000,500658,7,2025-10-11,2,15,7
9297,1591,125,1,1397646,0,30000,1427646,12,2023-07-25,4,12,15
9298,496,529,4,89707,0,25000,383828,9,2026-03-02,8,32,11
9299,702,447,2,1003839,50191,10000,1917296,4,2024-01-20,4,8,18
9300,131,199,1,80278,0,20000,100278,3,2025-03-26,6,67,22
9301,36,316,1,175454,0,10000,185454,12,2025-05-13,4,45,16
9302,2148,530,1,69707,0,25000,94707,10,2024-01-04,3,60,25
9303,2429,5,1,273478,0,25000,298478,8,2024-09-19,4,8,20
9304,1890,71,4,846915,0,30000,3417660,9,2026-07-26,3,71,25
9305,1041,367,1,1099326,0,15000,1114326,12,2024-03-21,3,63,25
9306,614,95,1,235165,0,0,235165,5,2024-11-19,4,28,28
9307,80,180,1,572301,57230,20000,535071,10,2026-01-24,5,13,12
9308,435,418,1,1105563,0,10000,1115563,10,2026-04-25,3,57,10
9309,986,333,1,1187247,0,20000,1207247,9,2024-11-25,1,56,24
9310,2075,175,1,542301,0,30000,572301,7,2024-12-06,2,62,21
9311,2400,374,4,1059326,0,25000,4262304,10,2025-06-01,7,73,5
9312,1722,303,2,155454,0,25000,335908,6,2026-07-02,2,64,14
9313,2105,83,4,225165,11258,20000,875628,9,2025-10-16,3,59,6
9314,1867,368,3,1099326,109932,0,2968182,8,2024-03-04,5,67,15
9315,2130,117,2,1108263,55413,15000,2120700,3,2023-12-22,4,25,11
9316,1025,423,1,510089,51008,10000,469081,2,2023-01-28,4,24,27
9317,2214,457,2,362900,0,30000,755800,8,2024-09-17,4,24,5
9318,1647,539,2,585602,0,30000,1201204,8,2023-03-13,7,77,1
9319,1186,194,3,80278,0,30000,270834,7,2025-11-03,2,38,3
9320,1014,447,5,1003839,0,25000,5044195,7,2025-09-12,2,12,9
9321,15,472,2,372900,0,20000,765800,5,2025-11-29,3,67,17
9322,435,33,1,761327,0,0,761327,8,2024-12-15,8,50,10
9323,1014,301,3,175454,8772,25000,525046,12,2026-01-28,5,1,9
9324,1495,87,1,235165,0,15000,250165,2,2024-05-14,7,42,23
9325,31,232,2,1179215,0,25000,2383430,7,2023-12-13,6,43,2
9326,496,412,4,1212030,0,10000,4858120,5,2025-06-25,1,8,11
9327,2110,451,4,1013839,50691,25000,3877592,1,2024-08-03,3,42,10
9328,272,178,1,572301,57230,20000,535071,3,2026-04-23,4,64,13
9329,1334,465,3,382900,19145,15000,1106265,12,2023-03-08,3,20,2
9330,1337,276,4,222494,0,20000,909976,5,2023-01-09,5,52,8
9331,180,436,3,1013839,101383,20000,2757368,6,2026-05-26,3,1,17
9332,1171,271,1,202494,0,10000,212494,7,2026-07-30,5,75,5
9333,306,341,3,1157247,0,20000,3491741,11,2023-10-31,1,52,9
9334,1262,103,1,1138263,0,0,1138263,7,2024-09-03,2,69,26
9335,1163,236,3,1199215,179882,30000,3087999,6,2026-08-04,5,33,15
9336,1831,80,2,846915,84691,0,1524448,1,2025-10-16,3,48,25
9337,964,336,2,1157247,57862,15000,2213770,9,2025-08-17,3,16,9
9338,1277,415,1,1243713,62185,20000,1201528,9,2023-09-16,1,17,10
9339,540,8,2,303478,0,25000,631956,2,2025-09-02,1,71,9
9340,436,193,1,70278,0,0,70278,4,2026-01-03,4,73,23
9341,2353,549,2,595602,0,10000,1201204,6,2023-04-24,5,38,20
9342,2068,439,3,1013839,50691,30000,2919444,5,2023-12-05,4,33,24
9343,1210,495,3,1194592,238918,30000,2897022,11,2026-06-02,4,12,12
9344,747,340,2,1177247,58862,25000,2261770,4,2024-08-30,5,39,12
9345,217,456,1,362900,0,15000,377900,8,2025-07-30,1,40,18
9346,1178,341,1,1157247,0,0,1157247,2,2023-12-29,2,45,13
9347,567,350,5,1187247,0,15000,5951235,6,2023-12-14,4,22,13
9348,1545,251,2,217829,10891,25000,438876,1,2025-10-10,5,75,13
9349,2395,12,1,303478,0,25000,328478,10,2026-02-05,2,33,28
9350,740,56,1,1029429,154414,15000,890015,4,2025-08-25,5,52,12
9351,619,191,1,60278,6027,25000,79251,3,2026-01-15,2,50,23
9352,1968,46,1,1009429,100942,20000,928487,9,2026-03-31,3,68,26
9353,872,373,1,1079326,53966,25000,1050360,8,2023-05-12,1,54,25
9354,2445,365,1,1089326,0,0,1089326,4,2024-12-29,4,75,16
9355,1204,492,1,455632,45563,0,410069,12,2025-11-08,5,37,20
9356,1370,138,2,1437646,0,0,2875292,5,2023-01-05,4,43,14
9357,716,464,1,372900,0,30000,402900,1,2026-01-02,6,53,4
9358,143,532,5,59707,2985,10000,293610,7,2026-02-25,3,21,10
9359,497,237,2,1169215,0,10000,2348430,2,2026-08-16,1,53,16
9360,1461,167,1,542301,54230,30000,518071,6,2026-05-03,1,49,6
9361,2189,483,1,455632,0,20000,475632,1,2026-03-31,4,73,23
9362,285,311,2,165454,16545,15000,312818,5,2023-03-26,3,11,20
9363,2402,293,3,192494,19249,15000,534735,4,2023-08-11,5,31,6
9364,1817,233,3,1179215,0,10000,3547645,10,2025-11-20,3,75,6
9365,213,466,1,362900,18145,10000,354755,5,2023-07-12,4,48,25
9366,760,172,3,562301,0,10000,1696903,1,2025-02-13,2,51,4
9367,1214,211,1,995325,99532,10000,905793,5,2026-06-18,3,53,22
9368,2131,501,2,1174592,0,20000,2369184,9,2024-07-06,4,58,17
9369,1321,431,5,758998,0,30000,3824990,3,2024-04-18,4,27,13
9370,783,35,4,771327,38566,10000,2941044,8,2025-02-09,4,66,13
9371,744,201,2,1025325,0,10000,2060650,6,2026-05-12,4,50,10
9372,981,102,2,1148263,114826,15000,2081874,10,2023-10-12,5,48,20
9373,523,133,3,1397646,69882,25000,4008292,11,2023-04-24,3,76,26
9374,281,461,2,392900,19645,30000,776510,7,2026-03-11,8,38,22
9375,1985,97,1,205165,0,20000,225165,4,2026-01-06,5,70,5
9376,530,470,1,382900,0,15000,397900,7,2025-02-08,5,44,11
9377,907,421,1,530089,0,15000,545089,3,2026-06-15,4,34,6
9378,313,389,2,1073936,53696,0,2040480,7,2026-03-31,5,54,24
9379,355,529,1,89707,0,15000,104707,7,2025-12-03,3,39,27
9380,681,188,2,60278,0,20000,140556,4,2026-04-10,3,70,18
9381,2041,202,1,1015325,152298,30000,893027,1,2025-01-22,5,41,23
9382,2306,438,3,1023839,0,15000,3086517,1,2024-03-30,2,51,28
9383,298,444,1,1013839,0,30000,1043839,5,2023-07-15,3,15,14
9384,7,182,1,90278,0,20000,110278,7,2024-05-17,4,13,21
9385,2284,540,1,565602,56560,15000,524042,12,2024-01-17,2,53,2
9386,1613,66,4,866915,0,0,3467660,7,2023-11-27,5,75,21
9387,1822,408,1,1063936,53196,30000,1040740,3,2023-04-07,7,21,21
9388,1417,306,2,135454,6772,20000,277364,9,2024-09-17,2,40,25
9389,920,40,2,761327,0,10000,1532654,5,2025-10-22,2,19,27
9390,970,271,3,202494,0,30000,637482,6,2024-01-23,4,2,4
9391,416,1,1,263478,0,15000,278478,4,2023-11-03,1,30,8
9392,736,269,3,232494,11624,20000,682610,9,2023-10-30,4,28,25
9393,1988,254,1,247829,12391,10000,245438,3,2024-03-09,4,75,28
9394,2235,359,4,1079326,0,30000,4347304,7,2026-01-15,4,59,1
9395,362,84,1,235165,0,0,235165,6,2023-12-29,4,33,16
9396,1643,363,1,1069326,0,25000,1094326,9,2023-11-10,4,39,9
9397,2214,490,1,455632,0,20000,475632,7,2025-05-25,5,72,5
9398,1266,200,2,60278,3013,30000,144530,8,2023-09-06,3,36,6
9399,506,313,1,145454,0,15000,160454,3,2023-01-11,3,51,10
9400,1497,54,4,1009429,0,20000,4057716,10,2024-04-22,2,8,27
9401,1557,49,3,1009429,100942,20000,2745461,12,2024-05-04,2,29,16
9402,2023,121,2,1427646,0,10000,2865292,4,2023-12-29,4,20,14
9403,1417,9,2,293478,0,25000,611956,1,2025-07-22,5,38,25
9404,673,473,1,455632,0,15000,470632,11,2024-08-08,3,10,3
9405,994,411,1,1192030,0,15000,1207030,4,2025-10-20,4,13,28
9406,1297,196,1,70278,0,25000,95278,1,2024-12-26,3,62,6
9407,1555,474,1,425632,0,25000,450632,6,2026-08-10,4,7,4
9408,2276,235,1,1189215,0,30000,1219215,1,2024-07-29,2,49,23
9409,507,273,2,202494,30374,0,344240,10,2024-04-29,3,34,4
9410,1366,496,1,1164592,58229,0,1106363,11,2023-10-21,2,23,25
9411,1174,309,5,175454,0,15000,892270,6,2024-08-11,5,34,26
9412,670,426,2,1118346,55917,15000,2139858,8,2025-04-15,6,41,11
9413,47,94,1,235165,0,0,235165,5,2024-08-05,4,1,12
9414,197,154,3,1307879,65393,15000,3742458,3,2024-04-26,4,15,13
9415,434,11,1,293478,14673,10000,288805,1,2024-09-29,2,29,8
9416,39,17,2,263478,26347,30000,504262,4,2023-09-08,3,20,20
9417,393,235,1,1189215,0,15000,1204215,3,2023-05-14,5,40,20
9418,291,286,2,222494,11124,0,422740,3,2024-09-23,4,26,25
9419,2440,232,2,1179215,0,30000,2388430,4,2024-05-08,5,48,9
9420,431,403,4,1043936,156590,10000,3559384,4,2026-01-29,5,54,6
9421,2285,281,1,212494,0,20000,232494,9,2025-01-08,3,11,27
9422,1764,151,1,1307879,0,20000,1327879,4,2023-05-15,1,18,22
9423,796,207,2,1015325,50766,25000,1954118,6,2023-12-03,4,16,6
9424,1645,207,1,1015325,0,15000,1030325,10,2023-09-05,3,18,18
9425,1670,321,1,175454,0,10000,185454,1,2025-09-04,3,66,21
9426,2366,488,1,445632,22281,10000,433351,6,2025-04-01,3,25,12
9427,130,224,2,1159215,0,30000,2348430,5,2023-10-01,7,3,14
9428,1807,280,3,232494,0,15000,712482,9,2026-03-03,1,65,24
9429,60,50,3,1039429,0,30000,3148287,3,2026-08-22,4,9,25
9430,1849,105,1,1108263,0,30000,1138263,3,2023-02-15,6,27,29
9431,1697,41,5,1009429,0,10000,5057145,2,2025-12-29,4,74,11
9432,94,426,5,1118346,0,30000,5621730,8,2023-04-20,6,31,13
9433,1255,61,1,836915,41845,15000,810070,2,2026-05-06,4,66,15
9434,2393,514,2,49707,0,10000,109414,8,2025-11-10,2,59,5
9435,653,208,2,995325,0,0,1990650,10,2026-07-31,2,9,27
9436,1656,410,2,1182030,59101,20000,2265858,4,2023-03-19,3,58,24
9437,1930,356,1,1099326,0,15000,1114326,3,2025-08-22,4,10,8
9438,1039,494,4,1164592,0,20000,4678368,8,2023-01-21,7,22,28
9439,944,248,5,237829,0,15000,1204145,8,2025-04-17,4,17,13
9440,143,342,2,1177247,58862,25000,2261770,9,2023-09-03,2,17,10
9441,148,102,4,1148263,0,15000,4608052,1,2025-03-20,3,12,19
9442,1321,217,2,995325,0,10000,2000650,11,2025-01-13,2,25,13
9443,2092,387,2,1033936,0,30000,2097872,7,2024-09-12,4,52,27
9444,1127,126,1,1427646,0,25000,1452646,9,2024-05-14,1,57,5
9445,743,6,1,273478,13673,25000,284805,7,2026-05-28,4,33,19
9446,2462,267,1,217829,21782,30000,226047,7,2023-09-10,3,23,20
9447,344,155,1,1317879,65893,0,1251986,10,2025-07-15,3,12,8
9448,822,146,1,1317879,197681,25000,1145198,5,2026-06-09,3,10,24
9449,1650,65,1,846915,0,30000,876915,7,2025-04-10,3,76,19
9450,179,343,1,1157247,0,25000,1182247,7,2023-08-10,5,53,4
9451,1648,491,1,445632,0,25000,470632,5,2024-07-28,3,5,29
9452,1247,328,4,1147247,0,15000,4603988,5,2023-04-11,3,30,5
9453,1616,466,5,362900,0,15000,1829500,12,2026-08-12,2,27,26
9454,609,437,1,1003839,0,20000,1023839,3,2026-08-08,5,24,25
9455,1712,306,1,135454,0,15000,150454,2,2025-02-22,6,62,28
9456,717,357,1,1089326,0,10000,1099326,10,2025-04-05,1,3,17
9457,2373,47,2,1029429,51471,15000,1970916,7,2023-05-20,5,63,22
9458,1483,157,2,1317879,65893,20000,2523972,5,2025-03-06,4,77,24
