inventory_id,subproduct_id,warehouse_id,quantity,last_updated
1520,304,WH-Makassar,500,2025-03-25 00:00:00
1521,305,WH-Jakarta,242,2025-04-29 00:00:00
1522,305,WH-Bandung,157,2026-02-12 00:00:00
1523,305,WH-Surabaya,241,2026-05-16 00:00:00
1524,305,WH-Medan,458,2025-09-29 00:00:00
1525,305,WH-Makassar,46,2026-07-12 00:00:00
1526,306,WH-Jakarta,198,2025-07-09 00:00:00
1527,306,WH-Bandung,189,2026-01-26 00:00:00
1528,306,WH-Surabaya,189,2025-07-11 00:00:00
1529,306,WH-Medan,228,2025-02-15 00:00:00
1530,306,WH-Makassar,134,2026-03-27 00:00:00
1531,307,WH-Jakarta,238,2025-09-27 00:00:00
1532,307,WH-Bandung,115,2025-10-03 00:00:00
1533,307,WH-Surabaya,288,2025-03-05 00:00:00
1534,307,WH-Medan,77,2025-04-10 00:00:00
1535,307,WH-Makassar,43,2025-12-19 00:00:00
1536,308,WH-Jakarta,413,2026-07-09 00:00:00
1537,308,WH-Bandung,211,2025-08-21 00:00:00
1538,308,WH-Surabaya,283,2025-03-04 00:00:00
1539,308,WH-Medan,430,2026-02-01 00:00:00
1540,308,WH-Makassar,419,2026-06-20 00:00:00
1541,309,WH-Jakarta,214,2026-07-03 00:00:00
1542,309,WH-Bandung,351,2026-05-02 00:00:00
1543,309,WH-Surabaya,293,2025-08-30 00:00:00
1544,309,WH-Medan,243,2025-11-03 00:00:00
1545,309,WH-Makassar,40,2026-02-09 00:00:00
1546,310,WH-Jakarta,462,2025-02-05 00:00:00
1547,310,WH-Bandung,257,2026-08-08 00:00:00
1548,310,WH-Surabaya,461,2026-06-14 00:00:00
1549,310,WH-Medan,409,2026-08-09 00:00:00
1550,310,WH-Makassar,346,2025-05-31 00:00:00
1551,311,WH-Jakarta,61,2026-04-05 00:00:00
1552,311,WH-Bandung,88,2025-06-21 00:00:00
1553,311,WH-Surabaya,497,2025-08-05 00:00:00
1554,311,WH-Medan,413,2025-07-17 00:00:00
1555,311,WH-Makassar,64,2025-02-13 00:00:00
1556,312,WH-Jakarta,216,2025-03-22 00:00:00
1557,312,WH-Bandung,349,2026-03-22 00:00:00
1558,312,WH-Surabaya,103,2025-06-01 00:00:00
1559,312,WH-Medan,427,2025-09-22 00:00:00
1560,312,WH-Makassar,163,2025-03-10 00:00:00
1561,313,WH-Jakarta,44,2026-02-02 00:00:00
1562,313,WH-Bandung,284,2026-02-11 00:00:00
1563,313,WH-Surabaya,282,2025-11-30 00:00:00
1564,313,WH-Medan,438,2025-10-10 00:00:00
1565,313,WH-Makassar,266,2026-04-15 00:00:00
1566,314,WH-Jakarta,469,2025-01-13 00:00:00
1567,314,WH-Bandung,402,2026-06-20 00:00:00
1568,314,WH-Surabaya,400,2026-03-06 00:00:00
1569,314,WH-Medan,57,2026-03-01 00:00:00
1570,314,WH-Makassar,76,2025-06-01 00:00:00
1571,315,WH-Jakarta,290,2026-08-20 00:00:00
1572,315,WH-Bandung,388,2025-04-13 00:00:00
1573,315,WH-Surabaya,473,2025-04-19 00:00:00
1574,315,WH-Medan,288,2025-04-14 00:00:00
1575,315,WH-Makassar,402,2025-10-20 00:00:00
1576,316,WH-Jakarta,444,2026-07-03 00:00:00
1577,316,WH-Bandung,450,2025-12-19 00:00:00
1578,316,WH-Surabaya,449,2026-02-25 00:00:00
1579,316,WH-Medan,135,2026-01-28 00:00:00
1580,316,WH-Makassar,335,2026-05-13 00:00:00
1581,317,WH-Jakarta,292,2026-04-30 00:00:00
1582,317,WH-Bandung,19,2025-06-26 00:00:00
1583,317,WH-Surabaya,141,2026-02-17 00:00:00
1584,317,WH-Medan,73,2026-02-16 00:00:00
1585,317,WH-Makassar,19,2026-02-10 00:00:00
1586,318,WH-Jakarta,455,2025-12-06 00:00:00
1587,318,WH-Bandung,353,2025-09-01 00:00:00
1588,318,WH-Surabaya,25,2026-05-02 00:00:00
1589,318,WH-Medan,471,2025-10-03 00:00:00
1590,318,WH-Makassar,459,2026-01-17 00:00:00
1591,319,WH-Jakarta,10,2025-12-12 00:00:00
1592,319,WH-Bandung,418,2025-11-07 00:00:00
1593,319,WH-Surabaya,159,2025-10-15 00:00:00
1594,319,WH-Medan,431,2026-05-19 00:00:00
1595,319,WH-Makassar,439,2025-04-11 00:00:00
1596,320,WH-Jakarta,497,2025-08-22 00:00:00
1597,320,WH-Bandung,68,2025-11-04 00:00:00
1598,320,WH-Surabaya,498,2026-03-30 00:00:00
1599,320,WH-Medan,396,2025-11-25 00:00:00
1600,320,WH-Makassar,137,2026-03-03 00:00:00
1601,321,WH-Jakarta,309,2025-04-02 00:00:00
1602,321,WH-Bandung,96,2026-03-29 00:00:00
1603,321,WH-Surabaya,108,2026-02-21 00:00:00
1604,321,WH-Medan,379,2026-05-12 00:00:00
1605,321,WH-Makassar,388,2026-06-13 00:00:00
1606,322,WH-Jakarta,444,2026-01-18 00:00:00
1607,322,WH-Bandung,420,2025-02-27 00:00:00
1608,322,WH-Surabaya,263,2025-06-12 00:00:00
1609,322,WH-Medan,33,2025-11-15 00:00:00
1610,322,WH-Makassar,363,2026-06-03 00:00:00
1611,323,WH-Jakarta,206,2025-05-19 00:00:00
1612,323,WH-Bandung,399,2026-06-21 00:00:00
1613,323,WH-Surabaya,450,2026-08-06 00:00:00
1614,323,WH-Medan,14,2025-06-27 00:00:00
1615,323,WH-Makassar,98,2025-07-25 00:00:00
1616,324,WH-Jakarta,428,2025-03-01 00:00:00
1617,324,WH-Bandung,127,2025-02-03 00:00:00
1618,324,WH-Surabaya,233,2025-02-21 00:00:00
1619,324,WH-Medan,470,2026-01-05 00:00:00
1620,324,WH-Makassar,360,2025-07-23 00:00:00
1621,325,WH-Jakarta,140,2026-01-13 00:00:00
1622,325,WH-Bandung,421,2026-04-21 00:00:00
1623,325,WH-Surabaya,258,2026-02-11 00:00:00
1624,325,WH-Medan,325,2025-05-07 00:00:00
1625,325,WH-Makassar,348,2025-02-01 00:00:00
1626,326,WH-Jakarta,123,2026-01-17 00:00:00
1627,326,WH-Bandung,250,2026-04-02 00:00:00
1628,326,WH-Surabaya,90,2026-05-01 00:00:00
1629,326,WH-Medan,300,2026-07-19 00:00:00
1630,326,WH-Makassar,179,2025-12-19 00:00:00
1631,327,WH-Jakarta,83,2025-09-22 00:00:00
1632,327,WH-Bandung,383,2025-04-03 00:00:00
1633,327,WH-Surabaya,145,2025-01-29 00:00:00
1634,327,WH-Medan,197,2025-02-20 00:00:00
1635,327,WH-Makassar,83,2026-08-09 00:00:00
1636,328,WH-Jakarta,399,2025-08-08 00:00:00
1637,328,WH-Bandung,438,2025-08-15 00:00:00
1638,328,WH-Surabaya,331,2025-08-19 00:00:00
1639,328,WH-Medan,346,2025-07-31 00:00:00
1640,328,WH-Makassar,137,2026-02-24 00:00:00
1641,329,WH-Jakarta,262,2025-01-21 00:00:00
1642,329,WH-Bandung,442,2025-01-10 00:00:00
1643,329,WH-Surabaya,242,2025-05-16 00:00:00
1644,329,WH-Medan,331,2025-06-27 00:00:00
1645,329,WH-Makassar,307,2025-01-09 00:00:00
1646,330,WH-Jakarta,114,2025-09-16 00:00:00
1647,330,WH-Bandung,311,2025-11-09 00:00:00
1648,330,WH-Surabaya,364,2025-10-09 00:00:00
1649,330,WH-Medan,216,2026-01-21 00:00:00
1650,330,WH-Makassar,436,2025-12-24 00:00:00
1651,331,WH-Jakarta,235,2025-09-16 00:00:00
1652,331,WH-Bandung,111,2026-04-23 00:00:00
1653,331,WH-Surabaya,154,2026-06-18 00:00:00
1654,331,WH-Medan,422,2026-02-11 00:00:00
1655,331,WH-Makassar,299,2025-04-15 00:00:00
1656,332,WH-Jakarta,3,2026-06-08 00:00:00
1657,332,WH-Bandung,339,2026-01-19 00:00:00
1658,332,WH-Surabaya,287,2025-10-17 00:00:00
1659,332,WH-Medan,152,2025-04-21 00:00:00
1660,332,WH-Makassar,246,2025-03-07 00:00:00
1661,333,WH-Jakarta,172,2025-10-11 00:00:00
1662,333,WH-Bandung,327,2025-11-29 00:00:00
1663,333,WH-Surabaya,441,2025-10-11 00:00:00
1664,333,WH-Medan,133,2025-11-02 00:00:00
1665,333,WH-Makassar,96,2025-06-03 00:00:00
1666,334,WH-Jakarta,264,2025-09-04 00:00:00
1667,334,WH-Bandung,460,2025-02-28 00:00:00
1668,334,WH-Surabaya,412,2026-02-18 00:00:00
1669,334,WH-Medan,338,2025-11-24 00:00:00
1670,334,WH-Makassar,348,2025-05-24 00:00:00
1671,335,WH-Jakarta,369,2025-01-27 00:00:00
1672,335,WH-Bandung,335,2026-05-25 00:00:00
1673,335,WH-Surabaya,151,2025-09-23 00:00:00
1674,335,WH-Medan,464,2026-03-05 00:00:00
1675,335,WH-Makassar,207,2026-02-02 00:00:00
1676,336,WH-Jakarta,377,2025-02-06 00:00:00
1677,336,WH-Bandung,298,2026-08-09 00:00:00
1678,336,WH-Surabaya,417,2025-07-14 00:00:00
1679,336,WH-Medan,175,2025-08-16 00:00:00
1680,336,WH-Makassar,351,2026-07-02 00:00:00
1681,337,WH-Jakarta,326,2026-05-03 00:00:00
1682,337,WH-Bandung,464,2026-01-03 00:00:00
1683,337,WH-Surabaya,259,2025-11-04 00:00:00
1684,337,WH-Medan,432,2025-06-24 00:00:00
1685,337,WH-Makassar,430,2026-07-26 00:00:00
1686,338,WH-Jakarta,92,2025-10-28 00:00:00
1687,338,WH-Bandung,49,2026-04-28 00:00:00
1688,338,WH-Surabaya,65,2025-09-22 00:00:00
1689,338,WH-Medan,371,2026-07-27 00:00:00
1690,338,WH-Makassar,390,2025-07-07 00:00:00
1691,339,WH-Jakarta,484,2025-12-10 00:00:00
1692,339,WH-Bandung,335,2025-04-02 00:00:00
1693,339,WH-Surabaya,113,2025-12-30 00:00:00
1694,339,WH-Medan,114,2025-11-11 00:00:00
1695,339,WH-Makassar,215,2025-12-06 00:00:00
1696,340,WH-Jakarta,190,2025-09-24 00:00:00
1697,340,WH-Bandung,299,2025-10-29 00:00:00
1698,340,WH-Surabaya,237,2025-05-01 00:00:00
1699,340,WH-Medan,240,2025-02-24 00:00:00
1700,340,WH-Makassar,443,2026-08-21 00:00:00
1701,341,WH-Jakarta,297,2025-03-14 00:00:00
1702,341,WH-Bandung,241,2025-07-19 00:00:00
1703,341,WH-Surabaya,256,2025-05-03 00:00:00
1704,341,WH-Medan,444,2026-01-26 00:00:00
1705,341,WH-Makassar,271,2025-11-02 00:00:00
1706,342,WH-Jakarta,211,2025-02-25 00:00:00
1707,342,WH-Bandung,445,2025-06-04 00:00:00
1708,342,WH-Surabaya,70,2025-07-25 00:00:00
1709,342,WH-Medan,175,2026-02-24 00:00:00
1710,342,WH-Makassar,291,2026-04-14 00:00:00
1711,343,WH-Jakarta,73,2025-11-20 00:00:00
1712,343,WH-Bandung,441,2025-07-04 00:00:00
1713,343,WH-Surabaya,398,2025-03-24 00:00:00
1714,343,WH-Medan,249,2025-12-07 00:00:00
1715,343,WH-Makassar,323,2025-07-01 00:00:00
1716,344,WH-Jakarta,160,2025-03-01 00:00:00
1717,344,WH-Bandung,2,2026-04-08 00:00:00
1718,344,WH-Surabaya,140,2025-08-03 00:00:00
1719,344,WH-Medan,389,2025-06-22 00:00:00
1720,344,WH-Makassar,295,2025-06-12 00:00:00
1721,345,WH-Jakarta,250,2025-04-01 00:00:00
1722,345,WH-Bandung,66,2026-03-21 00:00:00
1723,345,WH-Surabaya,324,2026-03-16 00:00:00
1724,345,WH-Medan,206,2026-03-16 00:00:00
1725,345,WH-Makassar,494,2026-05-04 00:00:00
1726,346,WH-Jakarta,196,2025-01-05 00:00:00
1727,346,WH-Bandung,19,2026-07-01 00:00:00
1728,346,WH-Surabaya,102,2026-01-18 00:00:00
1729,346,WH-Medan,486,2025-01-15 00:00:00
1730,346,WH-Makassar,456,2025-11-26 00:00:00
1731,347,WH-Jakarta,387,2026-06-28 00:00:00
1732,347,WH-Bandung,97,2025-01-19 00:00:00
1733,347,WH-Surabaya,346,2025-01-05 00:00:00
1734,347,WH-Medan,320,2025-09-12 00:00:00
1735,347,WH-Makassar,115,2025-12-19 00:00:00
1736,348,WH-Jakarta,159,2025-05-13 00:00:00
1737,348,WH-Bandung,52,2026-01-28 00:00:00
1738,348,WH-Surabaya,257,2025-11-10 00:00:00
1739,348,WH-Medan,85,2025-03-08 00:00:00
1740,348,WH-Makassar,421,2025-02-16 00:00:00
1741,349,WH-Jakarta,152,2025-10-25 00:00:00
1742,349,WH-Bandung,233,2026-06-17 00:00:00
1743,349,WH-Surabaya,305,2026-06-21 00:00:00
1744,349,WH-Medan,172,2026-03-21 00:00:00
1745,349,WH-Makassar,454,2025-05-18 00:00:00
1746,350,WH-Jakarta,175,2026-05-17 00:00:00
1747,350,WH-Bandung,183,2025-07-12 00:00:00
1748,350,WH-Surabaya,84,2026-02-18 00:00:00
1749,350,WH-Medan,9,2025-08-22 00:00:00
1750,350,WH-Makassar,114,2025-05-15 00:00:00
1751,351,WH-Jakarta,108,2025-01-23 00:00:00
1752,351,WH-Bandung,301,2026-06-01 00:00:00
1753,351,WH-Surabaya,86,2025-05-07 00:00:00
1754,351,WH-Medan,187,2025-02-08 00:00:00
1755,351,WH-Makassar,192,2025-09-19 00:00:00
1756,352,WH-Jakarta,394,2026-07-02 00:00:00
1757,352,WH-Bandung,319,2025-02-19 00:00:00
1758,352,WH-Surabaya,304,2025-02-19 00:00:00
1759,352,WH-Medan,338,2025-04-21 00:00:00
1760,352,WH-Makassar,334,2025-01-21 00:00:00
1761,353,WH-Jakarta,24,2025-04-29 00:00:00
1762,353,WH-Bandung,213,2026-03-31 00:00:00
1763,353,WH-Surabaya,194,2025-05-07 00:00:00
1764,353,WH-Medan,280,2025-09-16 00:00:00
1765,353,WH-Makassar,242,2025-06-06 00:00:00
1766,354,WH-Jakarta,105,2025-01-10 00:00:00
1767,354,WH-Bandung,154,2026-03-07 00:00:00
1768,354,WH-Surabaya,338,2025-04-14 00:00:00
1769,354,WH-Medan,339,2026-06-17 00:00:00
1770,354,WH-Makassar,138,2025-05-21 00:00:00
1771,355,WH-Jakarta,214,2025-04-18 00:00:00
1772,355,WH-Bandung,261,2025-05-01 00:00:00
1773,355,WH-Surabaya,144,2025-04-27 00:00:00
1774,355,WH-Medan,401,2025-04-19 00:00:00
1775,355,WH-Makassar,254,2025-07-23 00:00:00
1776,356,WH-Jakarta,311,2025-07-24 00:00:00
1777,356,WH-Bandung,398,2025-09-27 00:00:00
1778,356,WH-Surabaya,425,2026-06-20 00:00:00
1779,356,WH-Medan,498,2025-07-26 00:00:00
1780,356,WH-Makassar,183,2026-02-24 00:00:00
1781,357,WH-Jakarta,151,2025-06-14 00:00:00
1782,357,WH-Bandung,20,2026-07-16 00:00:00
1783,357,WH-Surabaya,254,2025-08-01 00:00:00
1784,357,WH-Medan,352,2026-05-08 00:00:00
1785,357,WH-Makassar,169,2025-08-29 00:00:00
1786,358,WH-Jakarta,1,2025-01-14 00:00:00
1787,358,WH-Bandung,343,2025-04-02 00:00:00
1788,358,WH-Surabaya,464,2025-04-24 00:00:00
1789,358,WH-Medan,427,2026-08-11 00:00:00
1790,358,WH-Makassar,342,2026-05-21 00:00:00
1791,359,WH-Jakarta,76,2025-04-03 00:00:00
1792,359,WH-Bandung,399,2026-06-08 00:00:00
1793,359,WH-Surabaya,38,2025-04-14 00:00:00
1794,359,WH-Medan,463,2025-09-20 00:00:00
1795,359,WH-Makassar,329,2025-08-25 00:00:00
1796,360,WH-Jakarta,233,2025-10-31 00:00:00
1797,360,WH-Bandung,135,2026-04-21 00:00:00
1798,360,WH-Surabaya,25,2025-04-13 00:00:00
1799,360,WH-Medan,416,2025-06-28 00:00:00
1800,360,WH-Makassar,447,2025-02-10 00:00:00
1801,361,WH-Jakarta,436,2025-10-25 00:00:00
1802,361,WH-Bandung,184,2025-11-17 00:00:00
1803,361,WH-Surabaya,218,2025-04-29 00:00:00
1804,361,WH-Medan,48,2025-02-16 00:00:00
1805,361,WH-Makassar,4,2025-05-22 00:00:00
1806,362,WH-Jakarta,339,2025-06-24 00:00:00
1807,362,WH-Bandung,168,2026-01-02 00:00:00
1808,362,WH-Surabaya,457,2026-03-25 00:00:00
1809,362,WH-Medan,489,2025-10-02 00:00:00
1810,362,WH-Makassar,449,2025-04-06 00:00:00
1811,363,WH-Jakarta,190,2025-12-17 00:00:00
1812,363,WH-Bandung,93,2025-04-27 00:00:00
1813,363,WH-Surabaya,205,2026-02-14 00:00:00
1814,363,WH-Medan,492,2026-04-13 00:00:00
1815,363,WH-Makassar,139,2026-01-30 00:00:00
1816,364,WH-Jakarta,353,2026-05-05 00:00:00
1817,364,WH-Bandung,409,2026-03-08 00:00:00
1818,364,WH-Surabaya,332,2025-06-20 00:00:00
1819,364,WH-Medan,57,2025-05-16 00:00:00
1820,364,WH-Makassar,356,2025-03-02 00:00:00
1821,365,WH-Jakarta,482,2025-06-13 00:00:00
1822,365,WH-Bandung,53,2026-03-03 00:00:00
1823,365,WH-Surabaya,466,2026-05-10 00:00:00
1824,365,WH-Medan,410,2026-08-06 00:00:00
1825,365,WH-Makassar,347,2026-03-25 00:00:00
1826,366,WH-Jakarta,92,2026-01-24 00:00:00
1827,366,WH-Bandung,398,2026-01-03 00:00:00
1828,366,WH-Surabaya,313,2025-01-30 00:00:00
1829,366,WH-Medan,441,2025-05-14 00:00:00
1830,366,WH-Makassar,247,2026-05-15 00:00:00
1831,367,WH-Jakarta,57,2026-02-26 00:00:00
1832,367,WH-Bandung,225,2025-02-17 00:00:00
1833,367,WH-Surabaya,32,2025-09-25 00:00:00
1834,367,WH-Medan,335,2025-11-18 00:00:00
1835,367,WH-Makassar,6,2026-06-22 00:00:00
1836,368,WH-Jakarta,392,2026-08-14 00:00:00
1837,368,WH-Bandung,370,2026-08-02 00:00:00
1838,368,WH-Surabaya,114,2025-12-13 00:00:00
1839,368,WH-Medan,265,2026-06-20 00:00:00
1840,368,WH-Makassar,352,2025-04-08 00:00:00
1841,369,WH-Jakarta,221,2025-09-12 00:00:00
1842,369,WH-Bandung,246,2025-12-21 00:00:00
1843,369,WH-Surabaya,339,2026-01-30 00:00:00
1844,369,WH-Medan,76,2026-07-26 00:00:00
1845,369,WH-Makassar,456,2025-02-25 00:00:00
1846,370,WH-Jakarta,5,2025-06-10 00:00:00
1847,370,WH-Bandung,258,2026-04-26 00:00:00
1848,370,WH-Surabaya,436,2026-05-23 00:00:00
1849,370,WH-Medan,445,2025-06-19 00:00:00
1850,370,WH-Makassar,38,2026-05-19 00:00:00
1851,371,WH-Jakarta,164,2025-09-04 00:00:00
1852,371,WH-Bandung,169,2025-10-12 00:00:00
1853,371,WH-Surabaya,25,2026-06-04 00:00:00
1854,371,WH-Medan,114,2026-07-18 00:00:00
1855,371,WH-Makassar,329,2026-01-23 00:00:00
1856,372,WH-Jakarta,206,2025-08-29 00:00:00
1857,372,WH-Bandung,40,2026-04-16 00:00:00
1858,372,WH-Surabaya,227,2026-08-10 00:00:00
1859,372,WH-Medan,229,2025-04-01 00:00:00
1860,372,WH-Makassar,438,2026-05-26 00:00:00
1861,373,WH-Jakarta,228,2025-11-20 00:00:00
1862,373,WH-Bandung,60,2026-05-25 00:00:00
1863,373,WH-Surabaya,381,2025-01-19 00:00:00
1864,373,WH-Medan,52,2026-02-18 00:00:00
1865,373,WH-Makassar,211,2025-02-06 00:00:00
1866,374,WH-Jakarta,285,2026-07-17 00:00:00
1867,374,WH-Bandung,0,2025-04-04 00:00:00
1868,374,WH-Surabaya,405,2025-11-08 00:00:00
1869,374,WH-Medan,455,2026-06-05 00:00:00
1870,374,WH-Makassar,287,2025-07-31 00:00:00
1871,375,WH-Jakarta,335,2026-04-13 00:00:00
1872,375,WH-Bandung,486,2025-12-16 00:00:00
1873,375,WH-Surabaya,186,2025-02-25 00:00:00
1874,375,WH-Medan,418,2025-08-17 00:00:00
1875,375,WH-Makassar,432,2026-04-11 00:00:00
1876,376,WH-Jakarta,169,2026-07-28 00:00:00
1877,376,WH-Bandung,392,2026-04-30 00:00:00
1878,376,WH-Surabaya,366,2026-01-08 00:00:00
1879,376,WH-Medan,366,2026-04-09 00:00:00
1880,376,WH-Makassar,58,2025-04-10 00:00:00
1881,377,WH-Jakarta,388,2025-08-16 00:00:00
1882,377,WH-Bandung,1,2025-12-16 00:00:00
1883,377,WH-Surabaya,181,2025-10-26 00:00:00
1884,377,WH-Medan,280,2026-06-19 00:00:00
1885,377,WH-Makassar,191,2025-04-19 00:00:00
1886,378,WH-Jakarta,23,2025-06-18 00:00:00
1887,378,WH-Bandung,252,2025-05-24 00:00:00
1888,378,WH-Surabaya,420,2026-02-24 00:00:00
1889,378,WH-Medan,54,2025-09-18 00:00:00
1890,378,WH-Makassar,312,2025-07-20 00:00:00
1891,379,WH-Jakarta,96,2025-05-04 00:00:00
1892,379,WH-Bandung,476,2026-02-07 00:00:00
1893,379,WH-Surabaya,110,2026-04-14 00:00:00
1894,379,WH-Medan,422,2025-07-15 00:00:00
1895,379,WH-Makassar,366,2025-12-13 00:00:00
1896,380,WH-Jakarta,55,2026-03-01 00:00:00
1897,380,WH-Bandung,23,2025-05-07 00:00:00
1898,380,WH-Surabaya,395,2026-04-07 00:00:00
1899,380,WH-Medan,234,2026-06-01 00:00:00
1900,380,WH-Makassar,68,2026-05-26 00:00:00
1901,381,WH-Jakarta,2,2026-06-28 00:00:00
1902,381,WH-Bandung,376,2025-02-19 00:00:00
1903,381,WH-Surabaya,283,2026-03-20 00:00:00
1904,381,WH-Medan,429,2026-08-23 00:00:00
1905,381,WH-Makassar,247,2026-06-05 00:00:00
1906,382,WH-Jakarta,399,2025-07-01 00:00:00
1907,382,WH-Bandung,354,2026-08-16 00:00:00
1908,382,WH-Surabaya,88,2025-05-12 00:00:00
1909,382,WH-Medan,53,2026-02-01 00:00:00
1910,382,WH-Makassar,336,2025-11-26 00:00:00
1911,383,WH-Jakarta,258,2026-01-29 00:00:00
1912,383,WH-Bandung,214,2025-09-12 00:00:00
1913,383,WH-Surabaya,140,2026-02-12 00:00:00
1914,383,WH-Medan,493,2025-12-18 00:00:00
1915,383,WH-Makassar,496,2025-10-29 00:00:00
1916,384,WH-Jakarta,231,2025-05-17 00:00:00
1917,384,WH-Bandung,70,2026-02-27 00:00:00
1918,384,WH-Surabaya,308,2026-06-09 00:00:00
1919,384,WH-Medan,153,2026-07-15 00:00:00
1920,384,WH-Makassar,440,2025-11-18 00:00:00
1921,385,WH-Jakarta,364,2026-07-21 00:00:00
1922,385,WH-Bandung,323,2025-08-11 00:00:00
1923,385,WH-Surabaya,102,2025-08-03 00:00:00
1924,385,WH-Medan,319,2025-10-25 00:00:00
1925,385,WH-Makassar,351,2025-12-20 00:00:00
1926,386,WH-Jakarta,471,2025-05-16 00:00:00
1927,386,WH-Bandung,363,2025-07-02 00:00:00
1928,386,WH-Surabaya,257,2026-07-10 00:00:00
1929,386,WH-Medan,355,2025-11-27 00:00:00
1930,386,WH-Makassar,363,2025-04-29 00:00:00
1931,387,WH-Jakarta,389,2025-12-27 00:00:00
1932,387,WH-Bandung,287,2026-05-07 00:00:00
1933,387,WH-Surabaya,298,2026-08-08 00:00:00
1934,387,WH-Medan,482,2026-03-04 00:00:00
1935,387,WH-Makassar,345,2026-07-01 00:00:00
1936,388,WH-Jakarta,146,2026-03-09 00:00:00
1937,388,WH-Bandung,413,2025-01-14 00:00:00
1938,388,WH-Surabaya,267,2025-04-20 00:00:00
1939,388,WH-Medan,12,2026-01-26 00:00:00
1940,388,WH-Makassar,74,2025-02-24 00:00:00
1941,389,WH-Jakarta,343,2025-02-27 00:00:00
1942,389,WH-Bandung,102,2025-10-01 00:00:00
1943,389,WH-Surabaya,384,2025-06-14 00:00:00
1944,389,WH-Medan,146,2025-09-14 00:00:00
1945,389,WH-Makassar,74,2025-03-05 00:00:00
1946,390,WH-Jakarta,353,2025-10-30 00:00:00
1947,390,WH-Bandung,104,2026-07-09 00:00:00
1948,390,WH-Surabaya,16,2026-01-03 00:00:00
1949,390,WH-Medan,416,2026-04-09 00:00:00
1950,390,WH-Makassar,52,2026-07-30 00:00:00
1951,391,WH-Jakarta,442,2025-08-18 00:00:00
1952,391,WH-Bandung,380,2026-07-29 00:00:00
1953,391,WH-Surabaya,199,2025-09-01 00:00:00
1954,391,WH-Medan,261,2025-10-22 00:00:00
1955,391,WH-Makassar,354,2025-02-18 00:00:00
1956,392,WH-Jakarta,474,2026-01-26 00:00:00
1957,392,WH-Bandung,198,2026-03-03 00:00:00
1958,392,WH-Surabaya,489,2025-11-17 00:00:00
1959,392,WH-Medan,494,2026-07-20 00:00:00
1960,392,WH-Makassar,27,2025-01-14 00:00:00
1961,393,WH-Jakarta,380,2025-09-15 00:00:00
1962,393,WH-Bandung,103,2026-03-30 00:00:00
1963,393,WH-Surabaya,424,2025-08-19 00:00:00
1964,393,WH-Medan,466,2026-01-12 00:00:00
1965,393,WH-Makassar,386,2026-07-14 00:00:00
1966,394,WH-Jakarta,378,2025-07-21 00:00:00
1967,394,WH-Bandung,397,2025-07-18 00:00:00
1968,394,WH-Surabaya,150,2026-04-05 00:00:00
1969,394,WH-Medan,90,2025-03-18 00:00:00
1970,394,WH-Makassar,95,2025-06-27 00:00:00
1971,395,WH-Jakarta,376,2026-06-11 00:00:00
1972,395,WH-Bandung,61,2026-01-22 00:00:00
1973,395,WH-Surabaya,20,2026-03-15 00:00:00
1974,395,WH-Medan,142,2026-07-24 00:00:00
1975,395,WH-Makassar,135,2025-05-14 00:00:00
1976,396,WH-Jakarta,82,2026-08-22 00:00:00
1977,396,WH-Bandung,433,2025-09-19 00:00:00
1978,396,WH-Surabaya,2,2025-12-05 00:00:00
1979,396,WH-Medan,238,2025-06-08 00:00:00
1980,396,WH-Makassar,20,2025-06-07 00:00:00
1981,397,WH-Jakarta,475,2025-11-27 00:00:00
1982,397,WH-Bandung,305,2025-02-22 00:00:00
1983,397,WH-Surabaya,396,2025-11-05 00:00:00
1984,397,WH-Medan,251,2026-08-10 00:00:00
1985,397,WH-Makassar,281,2026-01-02 00:00:00
1986,398,WH-Jakarta,37,2025-11-22 00:00:00
1987,398,WH-Bandung,269,2025-08-14 00:00:00
1988,398,WH-Surabaya,489,2025-07-08 00:00:00
1989,398,WH-Medan,266,2025-03-11 00:00:00
1990,398,WH-Makassar,402,2026-06-02 00:00:00
1991,399,WH-Jakarta,81,2026-03-02 00:00:00
1992,399,WH-Bandung,278,2026-07-04 00:00:00
1993,399,WH-Surabaya,206,2025-04-05 00:00:00
1994,399,WH-Medan,178,2025-08-15 00:00:00
1995,399,WH-Makassar,452,2025-08-07 00:00:00
1996,400,WH-Jakarta,339,2025-12-06 00:00:00
1997,400,WH-Bandung,169,2026-01-05 00:00:00
1998,400,WH-Surabaya,150,2025-08-12 00:00:00
1999,400,WH-Medan,486,2026-06-28 00:00:00
2000,400,WH-Makassar,243,2026-07-29 00:00:00
2001,401,WH-Jakarta,421,2025-01-10 00:00:00
2002,401,WH-Bandung,58,2025-12-21 00:00:00
2003,401,WH-Surabaya,228,2025-09-04 00:00:00
2004,401,WH-Medan,463,2025-09-07 00:00:00
2005,401,WH-Makassar,490,2025-02-10 00:00:00
2006,402,WH-Jakarta,349,2025-11-25 00:00:00
2007,402,WH-Bandung,195,2025-04-27 00:00:00
2008,402,WH-Surabaya,197,2025-09-20 00:00:00
2009,402,WH-Medan,276,2025-10-17 00:00:00
2010,402,WH-Makassar,12,2026-06-14 00:00:00
2011,403,WH-Jakarta,420,2026-01-19 00:00:00
2012,403,WH-Bandung,263,2026-06-05 00:00:00
2013,403,WH-Surabaya,228,2026-05-14 00:00:00
2014,403,WH-Medan,22,2025-10-31 00:00:00
